id,creatorId,title,content,type,category,thumbnail,mediaUrl,isLocked,isPremium,price,currency,likesCount,commentsCount,viewsCount,createdAt,updatedAt,mediaUrl_backup,thumbnail_backup,imageAspectRatio,isSellable,minSubscriptionTier
cmceql3d9002h10tg8mamxe5j,cmc27qyl10001qoic6jb7dax6, summer Jasmine girl🌤❤,"«летняя жасминовая девушка» (summer jasmine girl), то обычно это описание лёгкого, романтичного и женственного образа, вдохновлённого летней природой и ароматом жасмина. Такой стиль включает светлую одежду из натуральных тканей, воздушные платья, пастельные оттенки, цветочные аксессуары, натуральный макияж и лёгкие, аккуратные причёски. Основная идея — она выглядит свежо, естественно и беззаботно, словно летний цветок.\\n",image,Art,/media/thumbposts/thumb_art_1752769861_6050.webp,/media/posts/post_art_1752769884_6170.webp,t,f,,SOL,3,0,0,2025-06-27 11:36:18.766,2025-07-18 03:50:10.967,https://iwzfrnfemdeomowothhn.supabase.co/storage/v1/object/public/posts/6d55ef305cdebc9d85399efa8a3739c3.jpg,https://iwzfrnfemdeomowothhn.supabase.co/storage/v1/object/public/posts/images/thumb_6d55ef305cdebc9d85399efa8a3739c3.webp,,f,
cmcdce5dn0078yjlejw14d6ly,cmc27qyl10001qoic6jb7dax6,Motives 🌤,"8 простых истин\\n\\n1. Прошлое не изменить.\\n2. Чужое мнение не определяет вашу реальность.\\n3. Накручивание приводит к печали.\\n4. Счастье находится внутри нас.\\n5. Позитивные мысли приводят к позитивным результатам.\\n6. Чтобы творить добро, не нужно причин.\\n7. Если стоять на месте, трудно добиться чего-либо.\\n8. Что посеешь, то и пожнешь.",image,Art,/media/thumbposts/thumb_art_1752769861_6050.webp,/media/posts/post_art_1752769884_6170.webp,t,f,,SOL,3,0,0,2025-06-26 12:11:13.979,2025-07-18 03:50:10.967,https://iwzfrnfemdeomowothhn.supabase.co/storage/v1/object/public/posts/74b7e3b5547954ecd1fda7b281197ed1.jpg,https://iwzfrnfemdeomowothhn.supabase.co/storage/v1/object/public/posts/images/thumb_74b7e3b5547954ecd1fda7b281197ed1.webp,,f,
cmc3ad1yv003vqodm8cmjn7pu,cmbzzm6md001uqoub6s6hhnq6,Real-time payments are attracting more fraudsters,"According to analysts, the global cost of real-time payment fraud could reach $6.1 billion by 2028.\\n\\nReal-time payment fraud is growing\\nGlobally, the cost of financial fraud in mobile applications will grow to $7.6 billion by 2028, up from $4.38 billion in 2023. This forecast is given in an analytical report prepared by ACI Worldwide and GlobalData.\\n\\nThe cost of real-time payment fraud in 2023, according to the report, was $2.78 billion. Within five years, this figure could grow to $6.1 billion, accounting for about 80% of the total cost of financial fraud in mobile applications.\\n\\nAmong the most common areas of fraud, analysts highlight shopping, investments and advance payments - each of these three points accounts for 18% of the total volume of fraudulent activities committed using mobile applications. Next come:\\n\\nImpersonation (15%);\\nInvoice fraud (11%);\\nImpersonation of government officials (9%);\\nRomance scams (7%).",image,DeFi,/media/thumbposts/thumb_art_1752770011_1528.webp,/media/posts/post_trading_1752770219_9846.webp,f,f,,SOL,4,0,0,2025-06-19 11:16:41.911,2025-07-18 03:50:11.399,,,,f,
cmc992qaj0001qo9e3mi5x9eb,cmc0apnf90038qoublubz4128,INGA: Plastic from Thin Air,"Finnish company Fortum has introduced INGA — a fully biodegradable plastic made entirely from carbon dioxide. Instead of using fossil resources, the process captures CO₂ from industrial emissions and converts it into polymers through biotechnology. The resulting material — polyhydroxyalkanoate (PHA) — matches conventional plastic in strength, stability, flexibility, and resistance to moisture and grease.\\n\\nThe first INGA samples were produced in October 2024. It biodegrades in marine environments, soil, compost, and even landfills — leaving no microplastics behind. Fortum aims to scale up production and is seeking partners to launch industrial applications ranging from packaging and toys to electronics and cosmetics.\\n\\nINGA is a step toward a future where plastic can be both high-performance and truly sustainable.\\n",image,Technology,/media/thumbposts/thumb_trading_1752770321_9692.webp,/media/posts/post_trading_1752770239_5638.webp,f,f,,SOL,2,0,0,2025-06-23 15:27:17.659,2025-07-18 03:50:12.802,https://iwzfrnfemdeomowothhn.supabase.co/storage/v1/object/public/posts/48cf8498a4938840021db0a82e874bd5.jpg,https://iwzfrnfemdeomowothhn.supabase.co/storage/v1/object/public/posts/images/thumb_48cf8498a4938840021db0a82e874bd5.webp,,f,
cmc3pidxv000dqoiuzadj6gi6,cmc27qyl10001qoic6jb7dax6,Only me,"Oбязательно надо оставлять хоть один день для себя.\\n\\nВставать, когда хочется. Не спеша пить душистый мятный чай или ароматный кофе (каппучино на кокосовое молоке ). Не спеша гулять.А может весь день провести дома, в мягкой любимой пижаме, перелистывая страницы любимой книги. Заняться, наконец, тем, о чём давно мечтала. Взять в руки фотоаппарат, а может кисти и краски. Испечь пирог по новому рецепту. \\n Просто прожить день той жизнью о которой мечтаешь. Просто быть собой. \\nПросто быть счастливой.",image,Art,/media/thumbposts/thumb_art_1752769990_3595.webp,/media/posts/post_art_1752769892_2227.webp,t,f,0.1,SOL,7,0,0,2025-06-19 18:20:44.948,2025-07-18 03:50:11.345,https://iwzfrnfemdeomowothhn.supabase.co/storage/v1/object/public/posts/6f5cffbcec85b03eee5f03c27c1ffc0d.webp,https://iwzfrnfemdeomowothhn.supabase.co/storage/v1/object/public/posts/images/thumb_6f5cffbcec85b03eee5f03c27c1ffc0d.webp,,f,
cmc4kpyw7004jqo5jmnq6qw25,cmbzzm6md001uqoub6s6hhnq6,The largest password leak in history 🐸,"16 billion guys were leaked — the database includes data from accounts of Apple, Google, Telegram, Instagram, Facebook, GitHub and other major network services.\\n\\nWhat is important: some of this data is processed new. That is, these passwords have not leaked anywhere before, and this makes the leak especially dangerous. The database contains both accounts of ordinary users and developers, and even companies.\\n\\nThe media is already calling this the largest leak of steam in the history of the Internet. The reasons for the leak have not yet been disclosed, but experts recommend not to wait:\\n\\n- Urgently change passwords on all key services\\n- Do not use the same password on different sites.\\n- Enable two-factor authentication.\\n\\nHow interesting the leak turned out to be, as usual, recognizable over time.",image,Art,/media/thumbposts/thumb_art_1752770026_4670.webp,/media/posts/post_art_1752769990_3219.webp,f,f,,SOL,6,0,0,2025-06-20 08:54:26.791,2025-07-18 03:50:11.414,,,,f,
cmc7gmiaq00m1qoqgutdkg2pb,cmc0apnf90038qoublubz4128,Mushroom Mycelium Packaging: A Sustainable Alternative to Plastic,"Mushroom mycelium packaging is an innovative, eco-friendly material made by combining the root structure of mushrooms (mycelium) with agricultural waste such as hemp fibers or corn husks. Instead of producing sheets of material that are later cut or shaped, mycelium packaging is actually grown into a mold that matches the desired shape. Over the course of 5 to 7 days, the mycelium spreads through the plant substrate, binding it into a solid, custom form.\\n\\nOnce the form is complete, the packaging is heat-treated to stop the growth and ensure it is safe, clean, and durable. The final product is lightweight, strong, and fully biodegradable. It effectively protects fragile goods during shipping—just like polystyrene or other plastic foams—but unlike plastic, it will break down naturally in compost or soil within weeks, leaving no harmful waste behind.\\n\\nAs consumers and companies look for alternatives to single-use plastics, mycelium packaging offers a promising solution. It's not only better for the environment, but it also turns agricultural byproducts into valuable, functional products, contributing to a circular economy. Major brands like IKEA have already adopted mushroom packaging as an eco-friendly alternative, using it to replace plastic foam for protecting products during shipping.",image,Technology,/media/thumbposts/thumb_education_1752770502_7263.webp,/media/posts/post_gaming_1752770312_2215.webp,f,f,,SOL,4,0,0,2025-06-22 09:23:05.378,2025-07-18 03:50:11.549,https://iwzfrnfemdeomowothhn.supabase.co/storage/v1/object/public/posts/2dab1f6bccc5cc10c54bfdbe2744c907.avif,https://iwzfrnfemdeomowothhn.supabase.co/storage/v1/object/public/posts/images/thumb_2dab1f6bccc5cc10c54bfdbe2744c907.webp,,f,
cmci4ntsh0009df0g33gl9b8e,cmc27qyl10001qoic6jb7dax6,Be your self📷💌,"Быть собой — это проявлять свою уникальность и не бояться отличаться от других. Не прячь свои чувства и мысли ради чужих ожиданий: твоя искренность притягивает самых настоящих людей, а твоя индивидуальность делает мир интереснее. Позволь себе быть тем, кто ты есть, — ведь именно так ты по-настоящему счастлив и свободен!✨❤",image,Intimate,/media/thumbposts/thumb_intimate_1752770636_3976.webp,/media/posts/post_intimate_1752770665_3936.webp,t,f,,SOL,1,0,0,2025-06-29 20:33:39.473,2025-07-18 03:50:11.943,https://iwzfrnfemdeomowothhn.supabase.co/storage/v1/object/public/posts/4d30d0a6fd0db95446fcde5251e96b92.jpg,https://iwzfrnfemdeomowothhn.supabase.co/storage/v1/object/public/posts/images/thumb_4d30d0a6fd0db95446fcde5251e96b92.webp,,f,
cmchtremm0001ts9k2w9i41ad,cmbzncu4a0000qon0l7102und,29 June ,"🌿 June 29 — Tikhon the Quiet\\nFolk signs:\\n\\n• Calm weather? July won't throw tantrums\\n• Thunder? Autumn's planning a crying session\\n• Lots of dew? Nature's having a morning spa\\n• Mosquitoes swirling? Heat is on its way\\n• Starlings singing? The sun is making a comeback\\n\\n🧘‍♂️ On this day, people stayed quiet and listened to nature. Who knows — maybe it has something to say (besides ""mosquitoes are coming!"").",image,Lifestyle,/media/thumbposts/thumb_lifestyle_1752770160_9446.webp,/media/posts/post_lifestyle_1752770218_3745.webp,f,f,,SOL,2,0,0,2025-06-29 15:28:30.67,2025-07-18 03:50:12.29,https://iwzfrnfemdeomowothhn.supabase.co/storage/v1/object/public/posts/6bad11ae950c21fdbec5eee16bcc3aab.png,https://iwzfrnfemdeomowothhn.supabase.co/storage/v1/object/public/posts/images/thumb_6bad11ae950c21fdbec5eee16bcc3aab.webp,,f,
cmc7lkhu100o9qoqg1cjp47ib,cmc27qyl10001qoic6jb7dax6,Life is beautiful😍✨,"\\nИллюзии, из-за которых мы теряем ощущение полноты жизни:\\n⠀\\n— Иллюзия всемогущества. «Если бы я тогда не сболтнул лишнего, они бы не расстались». Но мы всегда поступаем так, как нам видится наилучшим в данный момент. И потом, никто не знает всех обстоятельств, внутренних и внешних, чтобы делать прогнозы.\\n⠀\\n— Иллюзия справедливости мира. Болеют не только злодеи, высот карьеры добиваются не только призёры школьных олимпиад, а послушные девочки не всегда счастливы в личной жизни. Если вас распирает убедить себя, что делать что-то хорошее стоит только ради похвалы или страха наказания — рискуете разочароваться. Делайте это потому, что вам хочется так делать.",image,Lifestyle,/media/thumbposts/thumb_lifestyle_1752770164_2285.webp,/media/posts/post_lifestyle_1752770114_5364.webp,t,f,,SOL,5,0,0,2025-06-22 11:41:29.545,2025-07-18 03:50:12.294,https://iwzfrnfemdeomowothhn.supabase.co/storage/v1/object/public/posts/5b388d26e5ba796f18cda723fca3ab08.jpg,https://iwzfrnfemdeomowothhn.supabase.co/storage/v1/object/public/posts/images/thumb_5b388d26e5ba796f18cda723fca3ab08.webp,,f,
cmc3dcbnt005hqodm096d98vv,cmc0apnf90038qoublubz4128,"AI lies, threats, and censorship: What a war game simulation revealed about AIs","What a war game simulation revealed about ChatGPT, DeepSeek, and Gemini AI:\\n\\n    An experiment involving seven AI models playing a simulated version of the classic game Diplomacy ended with a chilling outcome. OpenAI's ChatGPT 3.0 emerged victorious—but not by playing fair. Instead, it lied, deceived, and betrayed its rivals to dominate the game board, which mimics early 20th-century Europe, as reported by the FirstPost.\\n\\nThe test, led by AI researcher Alex Duffy for the tech publication Every, turned into a revealing study of how AI models might handle diplomacy, alliances, and power. And what it showed was both brilliant and unsettling.\\n\\nAs Duffy put it, ""An AI had just decided, unprompted, that aggression was the best course of action.""\\n",image,Tech,/media/thumbposts/thumb_tech_1752770000_7403.webp,/media/posts/post_tech_1752770143_8099.webp,f,f,,SOL,3,0,0,2025-06-19 12:40:06.665,2025-07-18 03:50:12.545,https://iwzfrnfemdeomowothhn.supabase.co/storage/v1/object/public/posts/67779410f40b7c39c57ba59fe6d29722.jpeg,https://iwzfrnfemdeomowothhn.supabase.co/storage/v1/object/public/posts/images/thumb_67779410f40b7c39c57ba59fe6d29722.webp,,f,
cmca808v500aqqosugnmhvqaw,cmc0apnf90038qoublubz4128,The First Webcam: A Coffee Pot That Made History,"The world's first webcam wasn't created for security or video calls — it was invented to monitor a coffee pot.\\n\\nIn 1991, researchers at the University of Cambridge's Computer Laboratory were tired of walking to the break room only to find an empty coffee pot. To solve this, computer scientists Quentin Stafford-Fraser and Paul Jardetzky set up a camera pointing at the office coffee machine. The camera was connected to their internal network, allowing everyone in the lab to check the coffee status from their desks. The image was low resolution — just 128x128 pixels — but it did the job.\\n\\nInitially, the feed was only available within the lab. But in 1993, when the World Wide Web was becoming public, the camera feed was connected to the internet by another researcher, Daniel Gordon. This made it the first webcam in history to stream live images online.\\n\\nThe coffee pot, known as the ""Trojan Room coffee pot"", quickly gained global attention and became a quirky symbol of early internet culture. It remained online until 2001, when the camera was finally switched off.\\n\\nWhat started as a practical office joke ended up shaping the way we think about connecting cameras to networks. That simple image of a coffee pot became the ancestor of billions of webcams around the world — from security feeds to Zoom meetings.",image,Tech,/media/thumbposts/thumb_tech_1752770000_7403.webp,/media/posts/post_tech_1752770143_8099.webp,f,f,,SOL,4,0,0,2025-06-24 07:45:08.321,2025-07-18 03:50:12.545,https://iwzfrnfemdeomowothhn.supabase.co/storage/v1/object/public/posts/798d2a1fe48510dc461c6d3204afaa9c.jpg,https://iwzfrnfemdeomowothhn.supabase.co/storage/v1/object/public/posts/images/thumb_798d2a1fe48510dc461c6d3204afaa9c.webp,,f,
cmcem09ek002110tgd1p6sb3y,cmc0apnf90038qoublubz4128,James Webb Telescope Discovers and Photographs Its First Exoplanet,"The James Webb Space Telescope has made its first independent discovery of an exoplanet — TWA 7 b — and captured a direct image of it. This gas giant, with a mass similar to Saturn, is now the lightest exoplanet ever imaged directly. It's located about 111 light-years away from Earth, orbiting a young star known as TWA 7.\\n\\nThe planet orbits far from its star — roughly 52 times the Earth–Sun distance — and sits within one of three dusty rings surrounding the star. Using the MIRI instrument with a coronagraph, Webb was able to block out the star's bright light and isolate the faint glow of the planet.\\n\\nThis marks the first time Webb has discovered a new exoplanet through direct imaging. The achievement demonstrates the telescope's sensitivity and sets the stage for detecting even smaller, potentially Earth-like worlds in the future.",image,Tech,/media/thumbposts/thumb_tech_1752770011_9461.webp,/media/posts/post_tech_1752770000_9537.webp,f,f,,SOL,1,0,0,2025-06-27 09:28:08.348,2025-07-18 03:50:12.55,https://iwzfrnfemdeomowothhn.supabase.co/storage/v1/object/public/posts/5cad1943952e8cdc2c4bed0652818475.webp,https://iwzfrnfemdeomowothhn.supabase.co/storage/v1/object/public/posts/images/thumb_5cad1943952e8cdc2c4bed0652818475.webp,,f,
